SMILES T P density einter compress
OCC(C(C)(C)C)C 329 250 8.199e-01 -5.391e+01 7.475e-05
OCC(C(C)(C)C)C 451 250 7.254e-01 -4.001e+01 1.618e-04
CCCC[C@H](CC)O 228 50 8.700e-01 -6.510e+01 3.577e-05
CCCC[C@H](CC)O 470 50 6.487e-01 -3.600e+01 4.212e-04
CCCC[C@H](CC)O 263 100 8.533e-01 -6.387e+01 5.036e-05
CCCC[C@H](CC)O 435 250 7.162e-01 -4.189e+01 1.999e-04
CCCC[C@H](CC)O 366 750 8.072e-01 -5.266e+01 8.289e-05
CCCCC[C@@H](O)C 297 1 8.214e-01 -6.122e+01 7.774e-05
CCCCC[C@@H](O)C 383 1 7.402e-01 -4.792e+01 2.054e-04
CCCCC[C@@H](O)C 441 50 6.897e-01 -4.118e+01 2.685e-04
CCCCC[C@@H](O)C 412 100 7.262e-01 -4.511e+01 1.742e-04
CCCCC[C@@H](O)C 326 500 8.279e-01 -5.933e+01 6.430e-05
CCCCC[C@@H](O)C 441 1000 7.776e-01 -4.772e+01 7.092e-05
CCCCC[C@H](O)C 412 500 7.618e-01 -4.780e+01 1.237e-04
CCCCC[C@H](O)C 383 750 8.009e-01 -5.281e+01 8.260e-05
CCCCC[C@H](O)C 441 750 7.624e-01 -4.666e+01 9.490e-05
CCCCC[C@H](O)C 326 1000 8.512e-01 -6.118e+01 4.758e-05
OCCC1CCCCC1 443 1 8.001e-01 -4.890e+01 1.670e-04
OCCC1CCCCC1 292 50 9.333e-01 -6.838e+01 5.036e-05
OCCC1CCCCC1 443 500 8.462e-01 -5.218e+01 9.476e-05
OCCC1CCCCC1 481 500 8.202e-01 -4.893e+01 1.148e-04
OCCC1CCCCC1 518 500 7.952e-01 -4.598e+01 1.170e-04
OCCC1CCCCC1 330 750 9.374e-01 -6.618e+01 4.313e-05
OCCC1CCCCC1 481 750 8.383e-01 -5.027e+01 8.701e-05
OC1CCCCCCC1 350 1 9.044e-01 -5.628e+01 9.241e-05
OC1CCCCCCC1 350 250 9.214e-01 -5.798e+01 5.857e-05
OC1CCCCCCC1 457 500 8.572e-01 -4.814e+01 9.873e-05
OC1CCCCCCC1 483 1000 8.716e-01 -4.861e+01 7.899e-05
CC1(O)CCCCCC1 424 1000 8.855e-01 -4.692e+01 6.217e-05
OCC1CCC(CC1)C 308 100 9.135e-01 -6.397e+01 4.763e-05
OCC1CCC(CC1)C 409 500 8.575e-01 -5.276e+01 7.998e-05
OCC1CCC(CC1)C 308 750 9.406e-01 -6.571e+01 3.937e-05
OCC1CCC(CC1)C 341 750 9.173e-01 -6.162e+01 4.731e-05
CC(C1CCCCC1)O 357 50 8.660e-01 -5.329e+01 9.419e-05
CC(C1CCCCC1)O 429 50 8.008e-01 -4.535e+01 1.704e-04
CC(C1CCCCC1)O 357 250 8.837e-01 -5.510e+01 7.368e-05
CC(C1CCCCC1)O 537 250 7.365e-01 -3.828e+01 2.467e-04
CC(C1CCCCC1)O 429 500 8.429e-01 -4.843e+01 9.679e-05
CC(C1CCCCC1)O 501 750 8.144e-01 -4.425e+01 9.659e-05
CC(C1CCCCC1)O 501 1000 8.328e-01 -4.565e+01 8.301e-05
OC[C@@H]1CCCC[C@@H]1C 285 1 9.279e-01 -6.616e+01 4.439e-05
OC[C@@H]1CCCC[C@@H]1C 465 100 7.845e-01 -4.423e+01 1.940e-04
OC[C@@H]1CCCC[C@@H]1C 321 250 9.140e-01 -6.184e+01 5.002e-05
OC[C@@H]1CCCC[C@@H]1C 321 750 9.369e-01 -6.338e+01 3.892e-05
OC[C@@H]1CCCC[C@@H]1C 501 1000 8.401e-01 -4.762e+01 7.559e-05
OC[C@@H]1CCCC[C@H]1C 467 750 8.397e-01 -4.856e+01 7.741e-05
OC1CCCCC1(C)C 486 50 7.274e-01 -3.488e+01 3.317e-04
OC1CCCCC1(C)C 336 250 8.861e-01 -5.063e+01 6.907e-05
CC1CCC(C(C1)C)O 346 1 8.581e-01 -5.105e+01 9.423e-05
CC1CCC(C(C1)C)O 431 1 7.712e-01 -4.105e+01 2.312e-04
CC1CCC(C(C1)C)O 459 250 7.811e-01 -4.110e+01 1.426e-04
CC1CCC(C(C1)C)O 318 500 9.149e-01 -5.842e+01 4.498e-05
CC1CCC(C(C1)C)O 375 750 8.821e-01 -5.142e+01 6.421e-05
CC1CCC(C(C1)C)O 459 1000 8.423e-01 -4.539e+01 7.522e-05
CC1CCCC(C1O)C 516 250 7.318e-01 -3.593e+01 2.555e-04
OC1CCCC(C1)(C)C 486 50 7.432e-01 -3.875e+01 2.925e-04
OC1CCCC(C1)(C)C 516 50 7.116e-01 -3.614e+01 3.733e-04
OC1CCCC(C1)(C)C 309 100 9.040e-01 -5.772e+01 6.992e-05
OC1CCCC(C1)(C)C 398 250 8.429e-01 -4.699e+01 1.094e-04
OC1CCCC(C1)(C)C 398 500 8.620e-01 -4.937e+01 9.316e-05
OC1CCCC(C1)(C)C 339 750 9.193e-01 -5.665e+01 4.213e-05
OC1CCC(C(C1)C)C 516 1 7.045e-01 -3.750e+01 4.327e-04
OC1CCC(C(C1)C)C 459 250 7.926e-01 -4.477e+01 1.474e-04
OC1CCC(C(C1)C)C 488 250 7.707e-01 -4.256e+01 1.845e-04
CC1CC(C)CC(C1)O 339 1 8.658e-01 -5.807e+01 9.035e-05
CC1CC(C)CC(C1)O 310 500 9.172e-01 -6.406e+01 4.204e-05
CC1CC(C)CC(C1)O 487 500 7.950e-01 -4.554e+01 1.140e-04
CC1CC(C)CC(C1)O 428 750 8.530e-01 -5.236e+01 7.747e-05
CC1CC(C)CC(C1)O 487 750 8.151e-01 -4.703e+01 9.389e-05
CC1CC(C)CC(C1)O 428 1000 8.664e-01 -5.350e+01 6.348e-05
OC1CCC(CC1)(C)C 487 1 7.228e-01 -3.682e+01 4.025e-04
OC1CCC(CC1)(C)C 372 50 8.461e-01 -4.972e+01 9.777e-05
OC1CCC(CC1)(C)C 343 100 8.762e-01 -5.390e+01 7.032e-05
OC1CCC(CC1)(C)C 516 500 7.782e-01 -3.984e+01 1.445e-04
OC1CCC(CC1)(C)C 401 750 8.754e-01 -4.987e+01 6.584e-05
OC1CCC(CC1)(C)C 458 750 8.363e-01 -4.512e+01 9.158e-05
CC1CCC(CC1)(C)O 405 500 8.490e-01 -4.605e+01 9.349e-05
CC1CCC(CC1)(C)O 322 1000 9.345e-01 -5.623e+01 4.309e-05
CCC1(O)CCCCC1 411 1 7.950e-01 -4.118e+01 1.985e-04
CCC1(O)CCCCC1 490 250 7.597e-01 -3.752e+01 2.221e-04
CCC1(O)CCCCC1 516 250 7.379e-01 -3.584e+01 2.481e-04
CCC1(O)CCCCC1 438 1000 8.601e-01 -4.508e+01 7.234e-05
CCC1(O)CCCCC1 516 1000 8.158e-01 -4.088e+01 9.147e-05
CCC1CCC(CC1)O 346 100 8.783e-01 -5.695e+01 7.962e-05
CCC1CCC(CC1)O 488 100 7.526e-01 -4.074e+01 2.123e-04
CCC1CCC(CC1)O 459 250 7.972e-01 -4.489e+01 1.286e-04
CCC1CCC(CC1)O 346 500 9.043e-01 -5.934e+01 5.394e-05
CCC1CCC(CC1)O 431 500 8.392e-01 -4.918e+01 8.678e-05
CCC1CCC(CC1)O 318 750 9.357e-01 -6.374e+01 4.749e-05
CCC1CCCCC1O 459 250 7.883e-01 -4.178e+01 1.962e-04
CCC1CCCCC1O 375 500 8.741e-01 -5.058e+01 7.900e-05
CCC1CCCCC1O 318 750 9.314e-01 -5.853e+01 4.567e-05
CCC1CCCCC1O 488 1000 8.328e-01 -4.424e+01 8.551e-05
CCCCCCCCO 488 50 6.677e-01 -4.348e+01 3.954e-04
CCCCCCCCO 454 250 7.261e-01 -4.946e+01 1.869e-04
CCCCCCC(O)C 504 500 7.063e-01 -4.376e+01 1.806e-04
CCCCCC(CC)O 384 50 7.458e-01 -5.038e+01 1.529e-04
CCCCCC(CC)O 286 100 8.397e-01 -6.828e+01 5.939e-05
CCCCCC(CC)O 384 100 7.507e-01 -5.073e+01 1.526e-04
CCCCCC(CC)O 482 100 6.604e-01 -3.961e+01 3.782e-04
CCCCCC(CC)O 351 250 7.922e-01 -5.684e+01 9.368e-05
CCCCCC(CC)O 417 500 7.608e-01 -4.979e+01 1.198e-04
CCCCC(CCC)O 257 50 8.509e-01 -6.764e+01 5.614e-05
CCCCC(CCC)O 322 50 8.048e-01 -6.085e+01 9.153e-05
CCCCC(CCC)O 418 50 7.131e-01 -4.592e+01 2.668e-04
CCCCC(CCC)O 418 100 7.197e-01 -4.632e+01 1.978e-04
CCCCC(CCC)O 257 250 8.633e-01 -6.921e+01 4.353e-05
CCCCC(CCC)O 386 250 7.647e-01 -5.176e+01 1.238e-04
CCCCC(CCC)O 354 500 8.076e-01 -5.813e+01 7.225e-05
CCCCC(CCC)O 257 750 8.833e-01 -6.965e+01 3.619e-05
CCCCC(CCC)O 257 1000 8.937e-01 -7.077e+01 2.843e-05
CCCCCC(CO)C 271 100 8.549e-01 -7.023e+01 4.652e-05
CCCCCC(CO)C 397 100 7.495e-01 -5.161e+01 1.499e-04
CCCCCC(CO)C 355 500 8.110e-01 -5.952e+01 7.717e-05
CCCCC(CCO)C 249 50 8.652e-01 -7.183e+01 4.733e-05
CCCCC(CCO)C 331 100 8.102e-01 -6.286e+01 8.210e-05
CCCCC(CCO)C 453 250 7.261e-01 -4.787e+01 1.718e-04
CCCCC(CCO)C 208 500 9.012e-01 -7.369e+01 2.997e-05
CCCCC(CCO)C 494 750 7.442e-01 -4.796e+01 1.306e-04
CCCC(CCCO)C 309 1 8.228e-01 -6.609e+01 7.829e-05
CCCC(CCCO)C 382 100 7.698e-01 -5.574e+01 1.181e-04
CCCC(CCCO)C 309 250 8.365e-01 -6.699e+01 5.818e-05
CCCC(CCCO)C 418 1000 8.047e-01 -5.661e+01 6.260e-05
OCCCCC(CC)C 408 50 7.433e-01 -5.181e+01 1.710e-04
OCCCCC(CC)C 323 100 8.180e-01 -6.406e+01 8.169e-05
OCCCCC(CC)C 194 500 9.067e-01 -7.479e+01 2.943e-05
OCCCCCC(C)C 279 100 8.488e-01 -7.036e+01 5.507e-05
OCCCCCC(C)C 495 500 7.219e-01 -4.690e+01 1.534e-04
OCCCCCC(C)C 192 1000 9.126e-01 -7.547e+01 2.507e-05
CCCCCC(O)(C)C 404 50 7.266e-01 -4.485e+01 2.188e-04
CCCCCC(O)(C)C 279 100 8.471e-01 -6.343e+01 5.687e-05
CCCCCC(O)(C)C 248 250 8.699e-01 -6.539e+01 4.514e-05
CCCCCC(O)(C)C 311 750 8.537e-01 -6.209e+01 4.809e-05
CCCCC(C(O)C)C 184 1 8.823e-01 -6.880e+01 3.541e-05
CCCCC(C(O)C)C 225 1 8.659e-01 -6.729e+01 4.559e-05
CCCCC(C(O)C)C 433 50 7.019e-01 -4.253e+01 2.302e-04
CCCCC(C(O)C)C 391 100 7.448e-01 -4.758e+01 1.586e-04
CCCCC(C(O)C)C 308 500 8.401e-01 -6.108e+01 6.653e-05
CCCC(CC(O)C)C 237 1 8.623e-01 -6.906e+01 4.521e-05
CCCC(CC(O)C)C 400 50 7.361e-01 -4.784e+01 2.134e-04
CCCC(CC(O)C)C 196 100 8.915e-01 -7.021e+01 3.545e-05
CCCC(CC(O)C)C 481 750 7.439e-01 -4.536e+01 1.228e-04
CCCC(CC(O)C)C 237 1000 8.984e-01 -6.973e+01 3.145e-05
CCC(CCC(O)C)C 221 1 8.719e-01 -6.890e+01 3.836e-05
CCC(CCC(O)C)C 438 1 6.950e-01 -4.360e+01 2.625e-04
CCC(CCC(O)C)C 308 250 8.328e-01 -6.509e+01 5.675e-05
CCC(CCC(O)C)C 351 750 8.279e-01 -6.045e+01 5.878e-05
CCC(CCC(O)C)C 394 750 7.980e-01 -5.451e+01 7.302e-05
CCC(CCC(O)C)C 265 1000 8.900e-01 -6.947e+01 4.144e-05
CCC(CCC(O)C)C 308 1000 8.655e-01 -6.664e+01 4.418e-05
CC(CCCC(O)C)C 193 1 8.782e-01 -7.109e+01 3.662e-05
CC(CCCC(O)C)C 399 1 7.318e-01 -4.899e+01 1.756e-04
CC(CCCC(O)C)C 316 1000 8.577e-01 -6.579e+01 4.538e-05
CCCCC(C(C)C)O 363 1 7.545e-01 -4.943e+01 1.515e-04
CCCCC(C(C)C)O 251 100 8.600e-01 -6.563e+01 4.107e-05
CCCCC(C(C)C)O 288 100 8.359e-01 -6.272e+01 5.512e-05
CCCCC(C(C)C)O 476 250 6.859e-01 -3.982e+01 2.290e-04
CCCCC(C(C)C)O 288 1000 8.725e-01 -6.544e+01 3.362e-05
CCCCC(C(C)C)O 401 1000 7.989e-01 -5.116e+01 7.796e-05
CCCCC(CC)(O)C 435 50 6.938e-01 -3.970e+01 2.296e-04
CCCCC(CC)(O)C 472 50 6.566e-01 -3.622e+01 3.823e-04
CCCCC(CC)(O)C 288 100 8.368e-01 -5.975e+01 6.866e-05
CCCCC(CC)(O)C 472 250 6.929e-01 -3.880e+01 2.583e-04
CCCCC(CC)(O)C 472 500 7.226e-01 -4.092e+01 1.459e-04
CCCCC(CC)(O)C 288 750 8.702e-01 -6.212e+01 3.589e-05
CCCCC(CC)(O)C 325 1000 8.548e-01 -5.819e+01 4.922e-05
CCCC(C(CC)O)C 257 100 8.581e-01 -6.525e+01 5.191e-05
CCCC(C(CC)O)C 381 250 7.653e-01 -4.877e+01 1.049e-04
CCC(CC(CC)O)C 207 50 8.808e-01 -6.761e+01 4.316e-05
CCC(CC(CC)O)C 207 250 8.911e-01 -6.824e+01 3.150e-05
CCC(CC(CC)O)C 316 750 8.474e-01 -6.202e+01 5.537e-05
CCC(CC(CC)O)C 352 1000 8.342e-01 -5.784e+01 5.259e-05
CCC(CCC(C)C)O 303 1 8.184e-01 -6.313e+01 8.791e-05
CCC(CCC(C)C)O 303 500 8.424e-01 -6.427e+01 4.462e-05
CCC(CCC(C)C)O 369 500 7.931e-01 -5.430e+01 9.051e-05
CCC(CCC(C)C)O 369 1000 8.205e-01 -5.683e+01 6.050e-05
CCCC(CC(C)C)O 401 1 7.208e-01 -4.581e+01 1.955e-04
CCCC(CC(C)C)O 401 50 7.266e-01 -4.626e+01 2.098e-04
CCCC(CC(C)C)O 217 250 8.840e-01 -6.860e+01 3.469e-05
CCCC(CC(C)C)O 474 250 6.919e-01 -4.094e+01 2.378e-04
CCCC(CC(C)C)O 290 500 8.551e-01 -6.565e+01 4.641e-05
CCCC(CC(C)C)O 217 1000 8.984e-01 -6.866e+01 2.740e-05
CCCC(C(CC)C)O 338 1 7.806e-01 -5.257e+01 1.128e-04
CCCC(C(CC)C)O 473 1 6.401e-01 -3.603e+01 5.696e-04
CCCC(C(CC)C)O 237 250 8.739e-01 -6.562e+01 3.871e-05
CCCC(C(CC)C)O 406 500 7.665e-01 -4.763e+01 1.056e-04
CCCC(C(CC)C)O 473 750 7.419e-01 -4.357e+01 1.205e-04
CCCC(C(CC)C)O 372 1000 8.183e-01 -5.333e+01 6.753e-05
CCCC(CCC)(O)C 253 1 8.521e-01 -6.263e+01 5.740e-05
CCCC(CCC)(O)C 362 50 7.647e-01 -4.811e+01 1.213e-04
CCCC(CCC)(O)C 253 100 8.575e-01 -6.255e+01 5.706e-05
CCCC(CCC)(O)C 216 250 8.816e-01 -6.407e+01 3.406e-05
CCCC(CCC)(O)C 326 500 8.309e-01 -5.734e+01 5.767e-05
CCCC(CCC)(O)C 435 500 7.473e-01 -4.367e+01 1.334e-04
CCCC(CCC)(O)C 435 750 7.676e-01 -4.522e+01 9.407e-05
CCCCC(CO)CC 472 100 6.850e-01 -4.221e+01 2.954e-04
CCCCC(CO)CC 228 500 8.891e-01 -7.249e+01 3.282e-05
CCCC(CCO)CC 273 500 8.712e-01 -7.045e+01 4.051e-05
OCCCC(CC)CC 380 1 7.630e-01 -5.441e+01 1.524e-04
OCCCC(CC)CC 380 250 7.866e-01 -5.660e+01 8.086e-05
OCCCC(CC)CC 344 500 8.263e-01 -6.202e+01 6.913e-05
OCCCC(CC)CC 237 750 9.003e-01 -7.366e+01 2.667e-05
OCCCC(CC)CC 451 750 7.729e-01 -5.165e+01 1.009e-04
OCCCC(CC)CC 344 1000 8.484e-01 -6.425e+01 5.084e-05
CCCCC(CO)(C)C 348 1 7.798e-01 -5.262e+01 1.385e-04
CCCCC(CO)(C)C 348 100 7.891e-01 -5.356e+01 1.068e-04
CCCCC(CO)(C)C 314 1000 8.649e-01 -6.315e+01 4.266e-05
CCCCC(CO)(C)C 348 1000 8.416e-01 -5.772e+01 5.587e-05
CCCCC(CO)(C)C 484 1000 7.614e-01 -4.537e+01 9.960e-05
CCC(CC(CO)C)C 237 100 8.695e-01 -6.900e+01 4.375e-05
CCC(CC(CO)C)C 237 500 8.880e-01 -7.024e+01 3.168e-05
CCC(CC(CO)C)C 343 500 8.198e-01 -5.886e+01 6.270e-05
OCC(CCC(C)C)C 453 1 6.821e-01 -4.268e+01 2.889e-04
OCC(CCC(C)C)C 237 250 8.734e-01 -6.987e+01 3.519e-05
OCC(CCC(C)C)C 345 750 8.305e-01 -6.133e+01 5.509e-05
CCCC(CCO)(C)C 237 1 8.691e-01 -6.899e+01 4.678e-05
CCCC(CCO)(C)C 274 1 8.501e-01 -6.705e+01 5.892e-05
CCCC(CCO)(C)C 457 100 7.113e-01 -4.437e+01 2.387e-04
OCCC(C(CC)C)C 490 1 6.624e-01 -4.031e+01 4.998e-04
OCCC(C(CC)C)C 454 50 7.068e-01 -4.490e+01 2.347e-04
OCCC(C(CC)C)C 273 250 8.625e-01 -6.934e+01 4.315e-05
OCCC(C(CC)C)C 418 500 7.794e-01 -5.254e+01 9.137e-05
OCCC(C(CC)C)C 418 750 7.947e-01 -5.376e+01 8.454e-05
OCCC(C(CC)C)C 237 1000 9.021e-01 -7.168e+01 2.525e-05
OCCC(CC(C)C)C 456 100 7.066e-01 -4.513e+01 1.986e-04
OCCC(CC(C)C)C 420 250 7.517e-01 -5.046e+01 1.140e-04
OCCC(CC(C)C)C 493 250 6.957e-01 -4.299e+01 2.219e-04
OCCC(CC(C)C)C 237 750 8.959e-01 -7.219e+01 2.920e-05
OCCC(CC(C)C)C 420 750 7.888e-01 -5.371e+01 8.322e-05
OCCC(CC(C)C)C 237 1000 9.002e-01 -7.258e+01 3.190e-05
OCCC(CC(C)C)C 274 1000 8.847e-01 -7.067e+01 3.627e-05
OCCCC(CC)(C)C 384 1 7.621e-01 -5.210e+01 1.561e-04
OCCCC(CC)(C)C 457 100 7.123e-01 -4.451e+01 2.298e-04
OCCCC(CC)(C)C 274 1000 8.915e-01 -6.937e+01 3.076e-05
OCCCC(C(C)C)C 346 250 8.124e-01 -6.096e+01 7.955e-05
OCCCC(C(C)C)C 456 1000 7.855e-01 -5.201e+01 7.174e-05
OCCCCC(C)(C)C 237 50 8.643e-01 -6.984e+01 4.170e-05
OCCCCC(C)(C)C 421 100 7.366e-01 -4.884e+01 1.480e-04
OCCCCC(C)(C)C 237 250 8.743e-01 -7.026e+01 3.594e-05
OCCCCC(C)(C)C 421 750 7.890e-01 -5.315e+01 9.075e-05
CCCC(C(O)(C)C)C 237 100 8.693e-01 -6.289e+01 4.665e-05
CCCC(C(O)(C)C)C 339 250 8.036e-01 -5.138e+01 9.043e-05
CCCC(C(O)(C)C)C 474 500 7.269e-01 -4.040e+01 1.617e-04
CCCC(C(O)(C)C)C 339 750 8.338e-01 -5.391e+01 5.364e-05
CCCC(C(O)(C)C)C 372 1000 8.249e-01 -5.148e+01 6.368e-05
CCC(CC(O)(C)C)C 237 1 8.697e-01 -6.240e+01 4.789e-05
CCC(CC(O)(C)C)C 334 100 7.970e-01 -5.079e+01 1.114e-04
CCC(CC(O)(C)C)C 269 750 8.801e-01 -6.203e+01 4.457e-05
CCC(CC(O)(C)C)C 398 750 7.931e-01 -4.712e+01 8.751e-05
CC(CCC(O)(C)C)C 270 1 8.412e-01 -6.179e+01 6.004e-05
CC(CCC(O)(C)C)C 400 1 7.221e-01 -4.381e+01 2.252e-04
CC(CCC(O)(C)C)C 432 100 7.060e-01 -4.136e+01 2.452e-04
CC(CCC(O)(C)C)C 302 250 8.308e-01 -5.974e+01 6.218e-05
CC(CCC(O)(C)C)C 465 250 6.988e-01 -3.992e+01 2.338e-04
CCCC(C(O)C)(C)C 304 50 8.237e-01 -5.546e+01 8.595e-05
CCCC(C(O)C)(C)C 338 500 8.232e-01 -5.285e+01 6.682e-05
CCCC(C(O)C)(C)C 338 1000 8.473e-01 -5.442e+01 4.894e-05
CCC(C(C(O)C)C)C 272 100 8.488e-01 -6.092e+01 6.074e-05
CCC(C(C(O)C)C)C 272 250 8.563e-01 -6.183e+01 4.924e-05
CCC(C(C(O)C)C)C 447 250 7.203e-01 -4.122e+01 1.864e-04
CCC(C(C(O)C)C)C 237 1000 9.050e-01 -6.586e+01 2.594e-05
CCC(C(C(O)C)C)C 412 1000 8.011e-01 -4.864e+01 6.871e-05
CC(CC(C(O)C)C)C 370 1 7.511e-01 -4.781e+01 1.754e-04
CC(CC(C(O)C)C)C 270 250 8.577e-01 -6.392e+01 4.687e-05
CC(CC(C(O)C)C)C 470 250 6.962e-01 -4.015e+01 2.143e-04
CC(CCC(C)(C)C)O 306 1 8.169e-01 -6.034e+01 7.869e-05
CC(CCC(C)(C)C)O 306 250 8.328e-01 -6.195e+01 6.998e-05
CC(CCC(C)(C)C)O 237 1000 8.910e-01 -6.733e+01 3.123e-05
CC(CCC(C)(C)C)O 411 1000 8.027e-01 -5.184e+01 7.430e-05
CCCC(CC)(CC)O 370 50 7.527e-01 -4.440e+01 1.892e-04
CCCC(CC)(CC)O 237 500 8.854e-01 -6.171e+01 2.987e-05
CCCC(CC)(CC)O 437 500 7.451e-01 -4.180e+01 1.290e-04
CCCC(CC)(CC)O 370 750 8.090e-01 -4.879e+01 7.778e-05
CCCC(CC)(CC)O 437 750 7.661e-01 -4.351e+01 1.169e-04
CCCC(CC)(CC)O 304 1000 8.673e-01 -5.771e+01 3.961e-05
CCCC(CC)(CC)O 403 1000 8.020e-01 -4.714e+01 6.568e-05
CCC(C(CC)O)CC 371 1 7.497e-01 -4.698e+01 1.620e-04
CCC(C(CC)O)CC 338 50 7.869e-01 -5.247e+01 1.134e-04
CCC(C(CC)O)CC 271 100 8.516e-01 -6.357e+01 5.996e-05
CCC(C(CC)O)CC 271 750 8.781e-01 -6.421e+01 3.990e-05
CCC(C(CC)O)CC 304 1000 8.675e-01 -6.233e+01 3.523e-05
CCCC(C(C)(C)C)O 370 1 7.450e-01 -4.453e+01 1.938e-04
CCCC(C(C)(C)C)O 436 250 7.167e-01 -3.992e+01 2.074e-04
CCCC(C(C)(C)C)O 303 500 8.448e-01 -5.847e+01 5.398e-05
CCCC(C(C)(C)C)O 270 1000 8.819e-01 -6.229e+01 3.224e-05
CCCC(C(C)(C)C)O 336 1000 8.417e-01 -5.453e+01 5.336e-05
CCCC(C(C)C)(O)C 304 1 8.142e-01 -5.346e+01 8.286e-05
CCCC(C(C)C)(O)C 270 50 8.483e-01 -5.949e+01 6.110e-05
CCCC(C(C)C)(O)C 337 50 7.859e-01 -4.850e+01 1.164e-04
CCCC(C(C)C)(O)C 438 250 7.227e-01 -3.994e+01 2.129e-04
CCCC(C(C)C)(O)C 438 500 7.471e-01 -4.175e+01 1.409e-04
CCCC(C(C)C)(O)C 438 750 7.675e-01 -4.336e+01 9.211e-05
CCCC(C(C)C)(O)C 471 750 7.472e-01 -4.108e+01 1.281e-04
CCC(C(C(C)C)O)C 270 50 8.437e-01 -6.015e+01 5.139e-05
CCC(C(C(C)C)O)C 304 50 8.120e-01 -5.414e+01 8.064e-05
CCC(C(C(C)C)O)C 437 50 6.896e-01 -3.836e+01 3.015e-04
CC(CC(C(C)C)O)C 237 100 8.637e-01 -6.376e+01 4.936e-05
CC(CC(C(C)C)O)C 237 250 8.682e-01 -6.467e+01 4.041e-05
CC(CC(C(C)C)O)C 337 250 7.976e-01 -5.342e+01 9.514e-05
CC(CC(C(C)C)O)C 403 1000 7.962e-01 -4.920e+01 6.551e-05
CCC(C(CC)(O)C)C 270 100 8.552e-01 -5.887e+01 5.134e-05
CCC(C(CC)(O)C)C 367 100 7.686e-01 -4.501e+01 1.209e-04
CCC(C(CC)(O)C)C 335 750 8.354e-01 -5.200e+01 6.494e-05
CCC(C(CC)(O)C)C 302 1000 8.697e-01 -5.710e+01 3.983e-05
CCC(CC(C)C)(O)C 335 1 7.800e-01 -4.765e+01 1.415e-04
CCC(CC(C)C)(O)C 400 1 7.182e-01 -4.042e+01 2.647e-04
CCC(CC(C)C)(O)C 367 50 7.574e-01 -4.466e+01 1.648e-04
CCC(CC(C)C)(O)C 400 500 7.710e-01 -4.436e+01 1.262e-04
CCC(C(CC)(C)C)O 438 100 7.005e-01 -3.787e+01 2.573e-04
CCC(CC(C)(C)C)O 237 100 8.715e-01 -6.437e+01 3.907e-05
CCC(CC(C)(C)C)O 270 250 8.637e-01 -6.311e+01 3.973e-05
CCC(CC(C)(C)C)O 302 250 8.341e-01 -5.842e+01 8.068e-05
CCC(CC(C)(C)C)O 401 250 7.495e-01 -4.414e+01 1.297e-04
CCCC(CCC)CO 450 100 7.050e-01 -4.446e+01 2.323e-04
CCCC(CCC)CO 237 250 8.811e-01 -7.052e+01 3.552e-05
CCCC(CCC)CO 415 750 7.872e-01 -5.272e+01 7.959e-05
CCCC(CCC)CO 486 750 7.452e-01 -4.648e+01 1.229e-04
CCCC(CCC)CO 450 1000 7.811e-01 -5.064e+01 8.023e-05
CCCC(CO)(CC)C 512 1 6.160e-01 -3.335e+01 7.845e-04
CCCC(CO)(CC)C 237 250 8.741e-01 -6.565e+01 4.021e-05
CCCC(CO)(CC)C 276 750 8.865e-01 -6.512e+01 3.223e-05
CCCC(CO)(CC)C 394 750 8.032e-01 -5.067e+01 7.743e-05
CCC(CC(C)C)CO 308 50 8.173e-01 -6.125e+01 8.168e-05
CCC(CC(C)C)CO 415 50 7.276e-01 -4.640e+01 1.791e-04
CCC(CC(C)C)CO 237 750 8.933e-01 -6.976e+01 3.298e-05
CCC(CC(C)C)CO 273 750 8.784e-01 -6.822e+01 3.446e-05
OCCC(CC)(CC)C 486 100 6.947e-01 -4.137e+01 2.853e-04
OCCC(CC)(CC)C 415 500 7.888e-01 -5.194e+01 8.837e-05
OCCC(CC)(CC)C 344 750 8.465e-01 -6.113e+01 5.322e-05
OCCC(CC)(CC)C 415 750 8.042e-01 -5.292e+01 7.059e-05
OCCC(CC)(CC)C 450 750 7.841e-01 -4.962e+01 9.313e-05
CCC(C(CO)(C)C)C 381 50 7.649e-01 -4.765e+01 1.290e-04
CCC(C(CO)(C)C)C 273 750 8.813e-01 -6.292e+01 3.827e-05
CCC(C(CO)(C)C)C 489 1000 7.690e-01 -4.410e+01 9.569e-05
OCC(CC(C)C)(C)C 373 1 7.585e-01 -4.767e+01 1.525e-04
OCC(CC(C)C)(C)C 409 50 7.303e-01 -4.376e+01 2.267e-04
OCC(CC(C)C)(C)C 446 50 6.964e-01 -3.998e+01 3.052e-04
OCC(CC(C)C)(C)C 337 1000 8.466e-01 -5.695e+01 5.426e-05
OCC(CC(C)C)(C)C 482 1000 7.655e-01 -4.425e+01 9.158e-05
OCC(C(C(C)C)C)C 311 1 8.221e-01 -6.047e+01 7.312e-05
OCC(C(C(C)C)C)C 459 1 6.911e-01 -4.132e+01 3.128e-04
OCC(C(C(C)C)C)C 348 100 7.983e-01 -5.545e+01 9.667e-05
OCC(C(C(C)C)C)C 237 500 8.881e-01 -6.871e+01 3.216e-05
OCC(C(C(C)C)C)C 311 500 8.486e-01 -6.273e+01 4.484e-05
OCC(C(C(C)C)C)C 311 1000 8.688e-01 -6.443e+01 3.818e-05
